PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Gatis Smukulis,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Gatis Smukulis,2014,Stage 12,-,-,-,-,-,-,-,6,6,
Gatis Smukulis,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Gatis Smukulis,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Gatis Smukulis,2014,Stage 15,-,-,-,-,-,-,-,6,6,
Gatis Smukulis,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Gatis Smukulis,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Gatis Smukulis,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Gatis Smukulis,2014,Stage 19,-,-,-,-,-,-,-,2,2,
Gatis Smukulis,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Gatis Smukulis,2014,Stage 21,-,-,-,-,-,-,-,4,4,
Gatis Smukulis,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 9,-,-,-,-,-,-,-,4,4,
Gregory Rast,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 12,-,-,-,-,12,-,10,-,22,
Gregory Rast,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Gregory Rast,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 3,-,-,-,-,15,-,10,-,25,
Jean Marc Bideau,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Jean Marc Bideau,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 4,-,-,-,-,5,-,-,-,5,
Adam Hansen,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 6,-,-,-,-,-,-,-,6,6,
Adam Hansen,2014,Stage 7,-,-,-,-,-,-,-,2,2,
Adam Hansen,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 9,-,-,-,-,-,-,-,6,6,
Adam Hansen,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 11,-,-,-,-,-,-,-,6,6,
Adam Hansen,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Adam Hansen,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 1,-,-,-,-,-,-,-,6,6,
Xabier Zandio,2014,Stage 2,-,-,-,-,-,-,-,6,6,
Xabier Zandio,2014,Stage 3,-,-,-,-,-,-,-,6,6,
Xabier Zandio,2014,Stage 4,-,-,-,-,-,-,-,6,6,
Xabier Zandio,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Xabier Zandio,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Arthur Vichot,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 7,15,-,-,-,-,-,-,-,15,
Arthur Vichot,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 10,-,-,-,-,-,-,-,4,4,
Arthur Vichot,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 12,-,-,-,-,-,-,-,2,2,
Arthur Vichot,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 2,-,-,-,-,5,-,10,-,15,
Bart De Clercq,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 6,-,-,-,-,-,-,-,6,6,
Bart De Clercq,2014,Stage 7,-,-,-,-,-,-,-,2,2,
Bart De Clercq,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Bart De Clercq,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 6,-,-,-,-,-,-,-,6,6,
Marcel Sieberg,2014,Stage 7,-,-,-,-,-,-,-,2,2,
Marcel Sieberg,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 9,-,-,-,-,-,-,-,6,6,
Marcel Sieberg,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 11,-,-,-,-,-,-,-,6,6,
Marcel Sieberg,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Marcel Sieberg,2014,Stage 21,-,-,-,-,1,-,-,-,1,
Marcel Sieberg,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 1,-,-,-,-,-,-,-,2,2,
Stef Clement,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 5,-,-,-,-,-,-,-,10,10,
Stef Clement,2014,Stage 6,-,-,-,-,-,-,-,4,4,
Stef Clement,2014,Stage 7,-,-,-,-,-,-,-,4,4,
Stef Clement,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Stef Clement,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 4,-,-,-,-,-,-,-,4,4,
Simon Spilak,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 6,-,-,-,-,-,-,-,4,4,
Simon Spilak,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 12,-,-,-,-,-,-,-,6,6,
Simon Spilak,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 15,-,-,-,-,-,-,-,6,6,
Simon Spilak,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Simon Spilak,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 15,-,-,-,-,-,-,-,4,4,
Roger Kluge,2014,Stage 16,-,-,-,-,15,-,-,-,15,
Roger Kluge,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Roger Kluge,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 2,-,-,-,-,-,-,-,2,2,
Michal Golas,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Michal Golas,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 7,-,-,-,-,-,-,-,6,6,
Michal Golas,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 9,-,-,-,-,-,-,-,6,6,
Michal Golas,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 11,-,-,-,-,-,-,-,2,2,
Michal Golas,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Michal Golas,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 1,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 2,-,-,-,-,-,-,-,8,8,
John Darwin Atapuma,2014,Stage 3,-,-,-,-,-,-,-,2,2,
John Darwin Atapuma,2014,Stage 4,-,-,-,-,-,-,-,2,2,
John Darwin Atapuma,2014,Stage 5,-,-,-,-,-,-,-,2,2,
John Darwin Atapuma,2014,Stage 6,-,-,-,-,-,-,-,2,2,
John Darwin Atapuma,2014,Stage 7,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 8,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 9,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 10,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 11,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 12,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 13,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 14,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 15,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 16,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 17,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 18,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 19,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 20,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,Stage 21,-,-,-,-,-,-,-,-,0,
John Darwin Atapuma,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 13,-,-,-,-,-,-,10,-,10,
Kristijan Durasek,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 17,-,-,-,-,-,6,-,-,6,
Kristijan Durasek,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 9,15,-,-,-,-,-,-,-,15,
Rafael Valls,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Rafael Valls,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 10,-,-,-,-,-,-,10,-,10,
Reto Hollenstein,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 15,-,-,-,-,-,-,-,4,4,
Reto Hollenstein,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 16,-,-,-,-,-,-,-,4,4,
Yukiya Arashiro,2014,Stage 17,-,-,-,-,4,-,-,-,4,
Yukiya Arashiro,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Yukiya Arashiro,2014,End-of-Tour,-,-,-,-,-,-,-,5,5,
Alex Howes,2014,Stage 1,-,-,-,-,-,-,-,4,4,
Alex Howes,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Alex Howes,2014,Stage 12,-,-,-,-,-,-,-,-,0,
