PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Tsgabu Grmay,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Tsgabu Grmay,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Nicolas Edet,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 9,-,-,-,-,2,-,10,-,12,
Nicolas Edet,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 12,-,-,-,-,-,-,-,2,2,
Nicolas Edet,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Cyril Lemoine,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 12,-,-,-,-,2,-,10,2,14,
Cyril Lemoine,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 15,-,-,-,-,-,-,-,6,6,
Reto Hollenstein,2016,Stage 16,-,-,-,-,-,-,-,2,2,
Reto Hollenstein,2016,Stage 17,-,-,-,-,-,-,-,4,4,
Reto Hollenstein,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Stage 20,-,-,-,-,-,-,-,4,4,
Reto Hollenstein,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Reto Hollenstein,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 6,10,-,-,-,-,-,-,-,10,
Matti Breschel,2016,Stage 7,-,-,-,-,5,-,-,-,5,
Matti Breschel,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Matti Breschel,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 5,-,-,-,-,3,-,10,-,13,
Florian Vachon,2016,Stage 6,-,-,-,-,-,-,-,2,2,
Florian Vachon,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Florian Vachon,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 6,-,-,-,-,-,-,-,2,2,
Eduardo Seplveda,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 19,-,-,-,-,-,2,10,-,12,
Eduardo Seplveda,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Eduardo Seplveda,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 7,-,-,-,-,6,-,-,-,6,
Simon Geschke,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 9,-,-,-,-,-,-,-,6,6,
Simon Geschke,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Simon Geschke,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 7,-,-,-,-,10,-,-,-,10,
Paul Martens,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Paul Martens,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 11,-,-,-,-,-,-,10,-,10,
Arthur Vichot,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Arthur Vichot,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 6,-,-,-,-,-,-,-,2,2,
Pierre-Luc Perichon,2016,Stage 7,-,-,-,-,8,-,-,-,8,
Pierre-Luc Perichon,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Pierre-Luc Perichon,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 8,-,-,-,-,4,-,-,-,4,
Dylan Van Baarle,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Stage 20,-,-,-,-,5,-,-,-,5,
Dylan Van Baarle,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Dylan Van Baarle,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 3,-,-,-,-,-,-,-,2,2,
Antoine Duchesne,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Antoine Duchesne,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 7,-,-,-,-,3,-,-,-,3,
Antoine Duchesne,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Antoine Duchesne,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 1,-,2,-,-,-,-,-,-,2,
Albert Timmer,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 9,-,-,-,-,-,-,-,6,6,
Albert Timmer,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Albert Timmer,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Stage 20,-,-,-,-,-,-,-,2,2,
Jakob Fuglsang,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Jakob Fuglsang,2016,Final Classifications,-,-,-,-,-,-,-,5,5,
Paolo Tiralongo,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Stage 20,-,-,-,-,-,-,-,2,2,
Paolo Tiralongo,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Paolo Tiralongo,2016,Final Classifications,-,-,-,-,-,-,-,5,5,
Fabrice Jeandesboz,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 3,-,-,-,-,-,-,-,2,2,
Fabrice Jeandesboz,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Fabrice Jeandesboz,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Fabrice Jeandesboz,2016,Stage 21,-,-,-,-,1,-,-,-,1,
Fabrice Jeandesboz,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 9,-,-,-,-,-,-,-,6,6,
Georg Preidler,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Georg Preidler,2016,Stage 15,-,-,-,-,-,-,-,-,0,
